,number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_layers,params_shrink,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
1288,1288,4.469515800476074,2022-12-25 10:47:48.630897,2022-12-25 10:49:24.990611,0 days 00:01:36.359714,sigmoid,0.4,2,0.75,16.154470443725586,6.0511579513549805,4.469515800476074,,PRUNED
1289,1289,1.4007107019424438,2022-12-25 10:49:25.081966,2022-12-25 10:51:38.482852,0 days 00:02:13.400886,sigmoid,0.5,2,0.7,6.250957489013672,4.068389415740967,,,COMPLETE
1290,1290,16.04852867126465,2022-12-25 10:51:38.583844,2022-12-25 10:51:53.896010,0 days 00:00:15.312166,sigmoid,0.35000000000000003,2,0.6,38.19442367553711,16.04852867126465,,,PRUNED
1291,1291,27.45174217224121,2022-12-25 10:51:53.995346,2022-12-25 10:52:09.603154,0 days 00:00:15.607808,relu,0.45,2,0.7,27.45174217224121,,,,PRUNED
1292,1292,8.241929054260254,2022-12-25 10:52:09.694514,2022-12-25 10:52:45.208791,0 days 00:00:35.514277,sigmoid,0.5,2,0.7,8.241929054260254,,,,PRUNED
1293,1293,15.305956840515137,2022-12-25 10:52:45.300126,2022-12-25 10:53:00.574298,0 days 00:00:15.274172,sigmoid,0.25,2,0.75,64.45756530761719,15.305956840515137,,,PRUNED
1294,1294,76.95471954345703,2022-12-25 10:53:00.657299,2022-12-25 10:53:09.415921,0 days 00:00:08.758622,sigmoid,0.30000000000000004,2,1.0,76.95471954345703,,,,PRUNED
1295,1295,4.474447250366211,2022-12-25 10:53:09.513963,2022-12-25 10:54:45.624947,0 days 00:01:36.110984,sigmoid,0.5,2,0.7,5.614887237548828,4.474447250366211,,,PRUNED
1296,1296,125.0833969116211,2022-12-25 10:54:45.708167,2022-12-25 10:54:54.191706,0 days 00:00:08.483539,sigmoid,0.35000000000000003,2,0.6,125.0833969116211,,,,PRUNED
1297,1297,33.26610565185547,2022-12-25 10:54:54.282758,2022-12-25 10:55:09.614620,0 days 00:00:15.331862,relu,0.35000000000000003,2,0.6,33.26610565185547,,,,PRUNED
1298,1298,26.809436798095703,2022-12-25 10:55:09.705637,2022-12-25 10:55:25.146697,0 days 00:00:15.441060,tanh,0.4,2,0.6,26.809436798095703,,,,PRUNED
1299,1299,4.221630096435547,2022-12-25 10:55:25.238032,2022-12-25 10:57:01.422751,0 days 00:01:36.184719,relu,0.05,2,0.6,11.433972358703613,5.4758381843566895,4.221630096435547,,PRUNED
1300,1300,120.53950500488281,2022-12-25 10:57:01.532546,2022-12-25 10:57:10.673232,0 days 00:00:09.140686,sigmoid,0.25,5,0.6,120.53950500488281,,,,PRUNED
1301,1301,23.937381744384766,2022-12-25 10:57:10.766223,2022-12-25 10:57:27.545779,0 days 00:00:16.779556,sigmoid,0.0,2,0.8,55.64577102661133,23.937381744384766,,,PRUNED
1302,1302,114.64582824707031,2022-12-25 10:57:27.626804,2022-12-25 10:57:36.528960,0 days 00:00:08.902156,sigmoid,0.5,2,0.6,114.64582824707031,,,,PRUNED
1303,1303,1.660871982574463,2022-12-25 10:57:36.617764,2022-12-25 10:58:43.941913,0 days 00:01:07.324149,sigmoid,0.25,2,1.0,11.340747833251953,5.926122665405273,,,COMPLETE
1304,1304,94.66845703125,2022-12-25 10:58:44.043796,2022-12-25 10:58:52.690341,0 days 00:00:08.646545,sigmoid,0.45,3,0.6,94.66845703125,,,,PRUNED
1305,1305,6.8755011558532715,2022-12-25 10:58:52.780672,2022-12-25 10:59:28.994930,0 days 00:00:36.214258,sigmoid,0.5,2,0.7,6.8755011558532715,,,,PRUNED
1306,1306,7.096987247467041,2022-12-25 10:59:29.078003,2022-12-25 11:00:04.950544,0 days 00:00:35.872541,sigmoid,0.5,2,0.7,7.096987247467041,,,,PRUNED
1307,1307,89.86357879638672,2022-12-25 11:00:05.034543,2022-12-25 11:00:13.642554,0 days 00:00:08.608011,tanh,0.30000000000000004,2,0.6,89.86357879638672,,,,PRUNED
1308,1308,16.033355712890625,2022-12-25 11:00:13.732785,2022-12-25 11:00:29.399354,0 days 00:00:15.666569,sigmoid,0.05,2,0.85,48.654014587402344,16.033355712890625,,,PRUNED
1309,1309,7.590300559997559,2022-12-25 11:00:29.491442,2022-12-25 11:01:05.712616,0 days 00:00:36.221174,sigmoid,0.5,2,0.7,7.590300559997559,,,,PRUNED
1310,1310,15.930216789245605,2022-12-25 11:01:05.793618,2022-12-25 11:01:21.311437,0 days 00:00:15.517819,tanh,0.2,2,0.6,42.792808532714844,15.930216789245605,,,PRUNED
1311,1311,77.70454406738281,2022-12-25 11:01:21.392910,2022-12-25 11:01:30.094718,0 days 00:00:08.701808,sigmoid,0.05,2,0.6,77.70454406738281,,,,PRUNED
1312,1312,7.167884349822998,2022-12-25 11:01:30.184441,2022-12-25 11:02:06.191012,0 days 00:00:36.006571,relu,0.35000000000000003,2,0.7,16.156742095947266,7.167884349822998,,,PRUNED
1313,1313,92.94612884521484,2022-12-25 11:02:06.480419,2022-12-25 11:02:15.207837,0 days 00:00:08.727418,relu,0.0,2,0.6,92.94612884521484,,,,PRUNED
1314,1314,15.135259628295898,2022-12-25 11:02:15.298877,2022-12-25 11:02:51.421292,0 days 00:00:36.122415,relu,0.1,2,0.6,16.726287841796875,15.135259628295898,,,PRUNED
1315,1315,7.385923862457275,2022-12-25 11:02:51.513459,2022-12-25 11:03:27.751876,0 days 00:00:36.238417,relu,0.30000000000000004,3,0.65,14.339849472045898,7.385923862457275,,,PRUNED
1316,1316,43.30666732788086,2022-12-25 11:03:27.833892,2022-12-25 11:03:43.709005,0 days 00:00:15.875113,sigmoid,0.5,2,0.6,50.88966369628906,43.30666732788086,,,PRUNED
1317,1317,7.897579669952393,2022-12-25 11:03:43.791005,2022-12-25 11:04:19.822943,0 days 00:00:36.031938,sigmoid,0.4,2,0.6,17.454395294189453,7.897579669952393,,,PRUNED
1318,1318,14.490840911865234,2022-12-25 11:04:19.903941,2022-12-25 11:04:35.647201,0 days 00:00:15.743260,tanh,0.25,2,0.6,42.11030197143555,14.490840911865234,,,PRUNED
1319,1319,124.38438415527344,2022-12-25 11:04:35.728366,2022-12-25 11:04:44.380422,0 days 00:00:08.652056,relu,0.35000000000000003,2,0.6,124.38438415527344,,,,PRUNED
1320,1320,15.645903587341309,2022-12-25 11:04:44.470754,2022-12-25 11:05:00.304214,0 days 00:00:15.833460,relu,0.2,2,0.75,50.4725227355957,15.645903587341309,,,PRUNED
1321,1321,8.10422134399414,2022-12-25 11:05:00.392549,2022-12-25 11:05:36.400752,0 days 00:00:36.008203,sigmoid,0.5,2,0.7,8.10422134399414,,,,PRUNED
1322,1322,19.30099105834961,2022-12-25 11:05:36.491825,2022-12-25 11:05:52.124298,0 days 00:00:15.632473,relu,0.5,2,0.6,40.58148956298828,19.30099105834961,,,PRUNED
1323,1323,18.424184799194336,2022-12-25 11:05:52.215636,2022-12-25 11:06:08.023478,0 days 00:00:15.807842,relu,0.2,2,0.6,50.29643249511719,18.424184799194336,,,PRUNED
1324,1324,87.71492767333984,2022-12-25 11:06:08.114432,2022-12-25 11:06:16.981147,0 days 00:00:08.866715,sigmoid,0.05,4,0.9,87.71492767333984,,,,PRUNED
1325,1325,132.64724731445312,2022-12-25 11:06:17.079181,2022-12-25 11:06:25.823186,0 days 00:00:08.744005,relu,0.0,2,0.6,132.64724731445312,,,,PRUNED
1326,1326,27.43406105041504,2022-12-25 11:06:25.914294,2022-12-25 11:06:41.396266,0 days 00:00:15.481972,relu,0.35000000000000003,2,0.65,27.43406105041504,,,,PRUNED
1327,1327,26.55655288696289,2022-12-25 11:06:41.493397,2022-12-25 11:06:57.244537,0 days 00:00:15.751140,tanh,0.15000000000000002,2,0.6,26.55655288696289,,,,PRUNED
1328,1328,4.51409387588501,2022-12-25 11:06:57.334696,2022-12-25 11:08:34.895795,0 days 00:01:37.561099,sigmoid,0.45,2,0.75,5.883116722106934,4.51409387588501,,,PRUNED
1329,1329,1.4638229608535767,2022-12-25 11:08:34.978931,2022-12-25 11:09:48.709246,0 days 00:01:13.730315,tanh,0.45,2,0.8,57.155670166015625,10.88949203491211,4.664876937866211,,COMPLETE
1330,1330,1.4698010683059692,2022-12-25 11:09:48.809772,2022-12-25 11:11:20.084911,0 days 00:01:31.275139,tanh,0.4,2,0.8,43.06616973876953,13.520977973937988,5.637850284576416,,COMPLETE
1331,1331,6.8746442794799805,2022-12-25 11:11:20.186743,2022-12-25 11:11:56.230032,0 days 00:00:36.043289,relu,0.1,2,0.6,16.232118606567383,6.8746442794799805,,,PRUNED
1332,1332,1.4694831371307373,2022-12-25 11:11:56.322461,2022-12-25 11:13:27.008224,0 days 00:01:30.685763,sigmoid,0.5,2,0.7,5.364774703979492,,,,COMPLETE
1333,1333,212.3648223876953,2022-12-25 11:13:27.109299,2022-12-25 11:13:43.372423,0 days 00:00:16.263124,relu,0.4,7,0.7,212.3648223876953,,,,PRUNED
1334,1334,123.64671325683594,2022-12-25 11:13:43.472143,2022-12-25 11:13:52.497769,0 days 00:00:09.025626,tanh,0.4,6,0.8,123.64671325683594,,,,PRUNED
1335,1335,23.97599983215332,2022-12-25 11:13:52.588060,2022-12-25 11:14:08.204695,0 days 00:00:15.616635,tanh,0.45,2,0.8,53.72964859008789,23.97599983215332,,,PRUNED
1336,1336,7.19279146194458,2022-12-25 11:14:08.286495,2022-12-25 11:14:44.292842,0 days 00:00:36.006347,sigmoid,0.5,2,0.7,7.19279146194458,,,,PRUNED
1337,1337,7.499515056610107,2022-12-25 11:14:44.374422,2022-12-25 11:15:20.798832,0 days 00:00:36.424410,sigmoid,0.35000000000000003,2,0.6,17.13197135925293,7.499515056610107,,,PRUNED
1338,1338,70.20671844482422,2022-12-25 11:15:20.905996,2022-12-25 11:15:29.607134,0 days 00:00:08.701138,tanh,0.45,2,0.8,70.20671844482422,,,,PRUNED
1339,1339,114.20440673828125,2022-12-25 11:15:29.713569,2022-12-25 11:15:38.381513,0 days 00:00:08.667944,tanh,0.4,2,0.8,114.20440673828125,,,,PRUNED
1340,1340,20.23615264892578,2022-12-25 11:15:38.471529,2022-12-25 11:15:53.987574,0 days 00:00:15.516045,relu,0.45,2,0.6,20.23615264892578,,,,PRUNED
1341,1341,7.216498374938965,2022-12-25 11:15:54.070154,2022-12-25 11:16:30.484818,0 days 00:00:36.414664,tanh,0.5,2,0.8,43.90773010253906,12.30105209350586,7.216498374938965,,PRUNED
1342,1342,6.449342250823975,2022-12-25 11:16:30.567397,2022-12-25 11:17:06.765407,0 days 00:00:36.198010,relu,0.1,2,0.6,12.613442420959473,6.449342250823975,,,PRUNED
1343,1343,91.11417388916016,2022-12-25 11:17:06.856809,2022-12-25 11:17:15.473536,0 days 00:00:08.616727,tanh,0.4,2,0.8,91.11417388916016,,,,PRUNED
1344,1344,1.4631024599075317,2022-12-25 11:17:15.563995,2022-12-25 11:18:22.795253,0 days 00:01:07.231258,tanh,0.45,2,0.8,38.61375045776367,10.314835548400879,5.302875995635986,,COMPLETE
1345,1345,87.7318344116211,2022-12-25 11:18:22.895918,2022-12-25 11:18:31.476671,0 days 00:00:08.580753,tanh,0.45,2,0.8,87.7318344116211,,,,PRUNED
1346,1346,101.93450927734375,2022-12-25 11:18:31.566585,2022-12-25 11:18:40.275655,0 days 00:00:08.709070,tanh,0.5,2,0.8,101.93450927734375,,,,PRUNED
1347,1347,19.32211685180664,2022-12-25 11:18:40.365918,2022-12-25 11:18:55.915443,0 days 00:00:15.549525,tanh,0.4,2,0.8,36.982730865478516,19.32211685180664,,,PRUNED
1348,1348,6.622038841247559,2022-12-25 11:18:56.007134,2022-12-25 11:19:32.496172,0 days 00:00:36.489038,tanh,0.45,2,0.8,38.14784622192383,12.922258377075195,6.622038841247559,,PRUNED
1349,1349,14.98046588897705,2022-12-25 11:19:32.578202,2022-12-25 11:20:09.010060,0 days 00:00:36.431858,sigmoid,0.5,4,0.7,14.98046588897705,,,,PRUNED
1350,1350,1.3534603118896484,2022-12-25 11:20:09.091543,2022-12-25 11:22:24.367661,0 days 00:02:15.276118,sigmoid,0.5,2,0.7,6.480417251586914,3.9830310344696045,,,COMPLETE
1351,1351,112.19344329833984,2022-12-25 11:22:24.471482,2022-12-25 11:22:33.125080,0 days 00:00:08.653598,tanh,0.45,2,0.8,112.19344329833984,,,,PRUNED
1352,1352,23.022428512573242,2022-12-25 11:22:33.424503,2022-12-25 11:22:49.015554,0 days 00:00:15.591051,tanh,0.35000000000000003,2,0.6,23.022428512573242,,,,PRUNED
1353,1353,79.49588012695312,2022-12-25 11:22:49.107009,2022-12-25 11:22:57.798386,0 days 00:00:08.691377,tanh,0.45,2,0.8,79.49588012695312,,,,PRUNED
1354,1354,85.46002197265625,2022-12-25 11:22:57.887442,2022-12-25 11:23:06.614228,0 days 00:00:08.726786,tanh,0.45,2,0.8,85.46002197265625,,,,PRUNED
1355,1355,19.876832962036133,2022-12-25 11:23:06.712786,2022-12-25 11:23:22.470515,0 days 00:00:15.757729,relu,0.30000000000000004,2,0.65,19.876832962036133,,,,PRUNED
1356,1356,194.59974670410156,2022-12-25 11:23:22.561259,2022-12-25 11:23:58.467800,0 days 00:00:35.906541,sigmoid,0.5,2,0.7,194.59974670410156,,,,PRUNED
1357,1357,118.51719665527344,2022-12-25 11:23:58.548937,2022-12-25 11:24:07.234317,0 days 00:00:08.685380,tanh,0.5,2,0.8,118.51719665527344,,,,PRUNED
1358,1358,83.64258575439453,2022-12-25 11:24:07.331302,2022-12-25 11:24:15.916483,0 days 00:00:08.585181,tanh,0.4,2,0.8,83.64258575439453,,,,PRUNED
1359,1359,186.7235565185547,2022-12-25 11:24:16.007219,2022-12-25 11:24:25.424910,0 days 00:00:09.417691,tanh,0.4,7,0.8,186.7235565185547,,,,PRUNED
1360,1360,98.61518096923828,2022-12-25 11:24:25.513878,2022-12-25 11:24:34.224433,0 days 00:00:08.710555,tanh,0.4,2,0.8,98.61518096923828,,,,PRUNED
1361,1361,37.747886657714844,2022-12-25 11:24:34.314169,2022-12-25 11:24:49.938911,0 days 00:00:15.624742,tanh,0.45,2,0.8,46.12723922729492,37.747886657714844,,,PRUNED
1362,1362,19.752962112426758,2022-12-25 11:24:50.021706,2022-12-25 11:25:05.796162,0 days 00:00:15.774456,sigmoid,0.4,2,0.7,19.752962112426758,,,,PRUNED
1363,1363,1.361470341682434,2022-12-25 11:25:05.902447,2022-12-25 11:26:44.616776,0 days 00:01:38.714329,relu,0.1,2,0.6,14.42690658569336,5.2781171798706055,3.783357858657837,,COMPLETE
1364,1364,103.8062515258789,2022-12-25 11:26:44.715844,2022-12-25 11:26:53.304589,0 days 00:00:08.588745,tanh,0.45,2,0.8,103.8062515258789,,,,PRUNED
1365,1365,14.063191413879395,2022-12-25 11:26:53.411997,2022-12-25 11:27:29.410187,0 days 00:00:35.998190,sigmoid,0.5,2,0.7,14.063191413879395,,,,PRUNED
1366,1366,13.641297340393066,2022-12-25 11:27:29.492234,2022-12-25 11:28:05.823928,0 days 00:00:36.331694,sigmoid,0.4,2,0.7,13.641297340393066,,,,PRUNED
1367,1367,130.847900390625,2022-12-25 11:28:05.904926,2022-12-25 11:28:14.532787,0 days 00:00:08.627861,tanh,0.45,2,0.8,130.847900390625,,,,PRUNED
1368,1368,1.3543214797973633,2022-12-25 11:28:14.623524,2022-12-25 11:30:06.109952,0 days 00:01:51.486428,sigmoid,0.45,2,0.75,5.630906105041504,3.8403120040893555,,,COMPLETE
1369,1369,18.458072662353516,2022-12-25 11:30:06.209439,2022-12-25 11:30:21.847132,0 days 00:00:15.637693,relu,0.1,2,0.6,18.458072662353516,,,,PRUNED
1370,1370,1.547366738319397,2022-12-25 11:30:21.929572,2022-12-25 11:31:45.978409,0 days 00:01:24.048837,sigmoid,0.45,2,0.75,5.800276756286621,,,,COMPLETE
1371,1371,95.69678497314453,2022-12-25 11:31:46.084930,2022-12-25 11:31:54.666154,0 days 00:00:08.581224,tanh,0.4,2,0.8,95.69678497314453,,,,PRUNED
1372,1372,6.896854400634766,2022-12-25 11:31:54.754949,2022-12-25 11:32:30.845721,0 days 00:00:36.090772,sigmoid,0.45,2,0.75,6.896854400634766,,,,PRUNED
1373,1373,116.66497802734375,2022-12-25 11:32:30.936493,2022-12-25 11:32:39.621090,0 days 00:00:08.684597,tanh,0.45,2,0.8,116.66497802734375,,,,PRUNED
1374,1374,21.398412704467773,2022-12-25 11:32:39.710861,2022-12-25 11:32:55.144447,0 days 00:00:15.433586,relu,0.1,2,0.6,21.398412704467773,,,,PRUNED
1375,1375,1.4894509315490723,2022-12-25 11:32:55.241585,2022-12-25 11:34:09.184950,0 days 00:01:13.943365,relu,0.1,2,0.6,16.72026252746582,5.225413799285889,,,COMPLETE
1376,1376,18.612485885620117,2022-12-25 11:34:09.291418,2022-12-25 11:34:25.254446,0 days 00:00:15.963028,sigmoid,0.4,3,0.95,18.612485885620117,,,,PRUNED
1377,1377,6.8496294021606445,2022-12-25 11:34:25.335179,2022-12-25 11:35:01.409328,0 days 00:00:36.074149,sigmoid,0.45,2,0.7,6.8496294021606445,,,,PRUNED
1378,1378,6.56257963180542,2022-12-25 11:35:01.500116,2022-12-25 11:35:37.557142,0 days 00:00:36.057026,tanh,0.1,2,0.6,16.868139266967773,6.56257963180542,,,PRUNED
1379,1379,121.05560302734375,2022-12-25 11:35:37.648762,2022-12-25 11:35:46.198661,0 days 00:00:08.549899,tanh,0.5,2,0.8,121.05560302734375,,,,PRUNED
1380,1380,20.799652099609375,2022-12-25 11:35:46.481252,2022-12-25 11:36:02.105004,0 days 00:00:15.623752,relu,0.45,2,0.6,20.799652099609375,,,,PRUNED
1381,1381,9.741142272949219,2022-12-25 11:36:02.193524,2022-12-25 11:36:38.285591,0 days 00:00:36.092067,relu,0.35000000000000003,2,0.6,14.228577613830566,9.741142272949219,,,PRUNED
1382,1382,21.43500518798828,2022-12-25 11:36:38.384707,2022-12-25 11:36:53.934211,0 days 00:00:15.549504,relu,0.35000000000000003,2,0.6,21.43500518798828,,,,PRUNED
1383,1383,122.8919677734375,2022-12-25 11:36:54.042934,2022-12-25 11:37:02.958856,0 days 00:00:08.915922,tanh,0.45,2,0.8,122.8919677734375,,,,PRUNED
1384,1384,84.3542709350586,2022-12-25 11:37:03.049120,2022-12-25 11:37:11.741056,0 days 00:00:08.691936,tanh,0.4,2,0.85,84.3542709350586,,,,PRUNED
1385,1385,97.46427154541016,2022-12-25 11:37:11.832105,2022-12-25 11:37:20.474876,0 days 00:00:08.642771,tanh,0.5,2,0.8,97.46427154541016,,,,PRUNED
1386,1386,71.63780212402344,2022-12-25 11:37:20.565534,2022-12-25 11:37:29.298612,0 days 00:00:08.733078,tanh,0.35000000000000003,2,0.8,71.63780212402344,,,,PRUNED
1387,1387,97.81916046142578,2022-12-25 11:37:29.388939,2022-12-25 11:37:38.315188,0 days 00:00:08.926249,tanh,0.45,2,0.8,97.81916046142578,,,,PRUNED
1388,1388,13.011082649230957,2022-12-25 11:37:38.412733,2022-12-25 11:38:14.536456,0 days 00:00:36.123723,sigmoid,0.25,2,0.75,13.011082649230957,,,,PRUNED
1389,1389,6.836201190948486,2022-12-25 11:38:14.619568,2022-12-25 11:38:50.542062,0 days 00:00:35.922494,sigmoid,0.45,2,0.7,6.836201190948486,,,,PRUNED
1390,1390,122.2556381225586,2022-12-25 11:38:50.623127,2022-12-25 11:38:59.559052,0 days 00:00:08.935925,tanh,0.5,2,0.8,122.2556381225586,,,,PRUNED
1391,1391,7.164671897888184,2022-12-25 11:38:59.647792,2022-12-25 11:39:35.888873,0 days 00:00:36.241081,sigmoid,0.35000000000000003,2,0.6,15.771578788757324,7.164671897888184,,,PRUNED
1392,1392,1.5510499477386475,2022-12-25 11:39:35.969047,2022-12-25 11:40:49.920743,0 days 00:01:13.951696,tanh,0.5,2,0.85,30.887540817260742,10.129693031311035,5.357058525085449,,COMPLETE
1393,1393,6.495832443237305,2022-12-25 11:40:50.027830,2022-12-25 11:41:26.313631,0 days 00:00:36.285801,relu,0.4,2,0.9,13.340030670166016,6.495832443237305,,,PRUNED
1394,1394,125.67701721191406,2022-12-25 11:41:26.396039,2022-12-25 11:41:35.088843,0 days 00:00:08.692804,tanh,0.5,2,0.85,125.67701721191406,,,,PRUNED
1395,1395,6.288993835449219,2022-12-25 11:41:35.179707,2022-12-25 11:42:11.468552,0 days 00:00:36.288845,tanh,0.5,2,0.85,36.7237548828125,13.510346412658691,6.288993835449219,,PRUNED
1396,1396,112.06196594238281,2022-12-25 11:42:11.561293,2022-12-25 11:42:20.268886,0 days 00:00:08.707593,tanh,0.5,2,0.8,112.06196594238281,,,,PRUNED
1397,1397,20.70473861694336,2022-12-25 11:42:20.358622,2022-12-25 11:42:36.166685,0 days 00:00:15.808063,tanh,0.1,2,0.6,20.70473861694336,,,,PRUNED
1398,1398,105.33988952636719,2022-12-25 11:42:36.256423,2022-12-25 11:42:44.933701,0 days 00:00:08.677278,tanh,0.5,2,0.85,105.33988952636719,,,,PRUNED
1399,1399,88.54235076904297,2022-12-25 11:42:45.024284,2022-12-25 11:42:53.607036,0 days 00:00:08.582752,tanh,0.5,2,0.85,88.54235076904297,,,,PRUNED
1400,1400,6.197088241577148,2022-12-25 11:42:53.699777,2022-12-25 11:43:29.920954,0 days 00:00:36.221177,relu,0.4,2,0.6,17.76205062866211,6.197088241577148,,,PRUNED
1401,1401,21.53647804260254,2022-12-25 11:43:30.003119,2022-12-25 11:43:45.769647,0 days 00:00:15.766528,relu,0.45,2,0.6,21.53647804260254,,,,PRUNED
1402,1402,121.13699340820312,2022-12-25 11:43:45.852167,2022-12-25 11:43:54.528761,0 days 00:00:08.676594,tanh,0.5,2,0.85,121.13699340820312,,,,PRUNED
1403,1403,16.03993034362793,2022-12-25 11:43:54.618173,2022-12-25 11:44:10.159583,0 days 00:00:15.541410,tanh,0.5,2,0.85,47.75688934326172,16.03993034362793,,,PRUNED
1404,1404,105.68653869628906,2022-12-25 11:44:10.241993,2022-12-25 11:44:19.134905,0 days 00:00:08.892912,tanh,0.5,2,0.85,105.68653869628906,,,,PRUNED
1405,1405,18.168668746948242,2022-12-25 11:44:19.224727,2022-12-25 11:44:34.866493,0 days 00:00:15.641766,sigmoid,0.1,2,0.6,18.168668746948242,,,,PRUNED
1406,1406,26.901168823242188,2022-12-25 11:44:34.947458,2022-12-25 11:44:50.397792,0 days 00:00:15.450334,relu,0.35000000000000003,2,0.6,26.901168823242188,,,,PRUNED
1407,1407,1.7042721509933472,2022-12-25 11:44:50.481613,2022-12-25 11:46:04.487765,0 days 00:01:14.006152,sigmoid,0.5,2,0.8,6.717302322387695,,,,COMPLETE
1408,1408,1.469853401184082,2022-12-25 11:46:04.586932,2022-12-25 11:47:28.698065,0 days 00:01:24.111133,sigmoid,0.4,2,0.7,5.274928569793701,,,,COMPLETE
1409,1409,6.455810070037842,2022-12-25 11:47:28.797945,2022-12-25 11:48:04.925175,0 days 00:00:36.127230,relu,0.35000000000000003,2,0.6,14.185989379882812,6.455810070037842,,,PRUNED
1410,1410,25.74566078186035,2022-12-25 11:48:05.025302,2022-12-25 11:48:20.590659,0 days 00:00:15.565357,tanh,0.45,2,0.85,65.1317138671875,25.74566078186035,,,PRUNED
1411,1411,19.172786712646484,2022-12-25 11:48:20.672735,2022-12-25 11:48:36.497793,0 days 00:00:15.825058,relu,0.4,2,0.6,19.172786712646484,,,,PRUNED
1412,1412,14.494522094726562,2022-12-25 11:48:36.588055,2022-12-25 11:48:52.313263,0 days 00:00:15.725208,tanh,0.5,2,0.85,37.297332763671875,14.494522094726562,,,PRUNED
1413,1413,18.47947120666504,2022-12-25 11:48:52.404458,2022-12-25 11:49:07.812756,0 days 00:00:15.408298,tanh,0.4,2,0.6,18.47947120666504,,,,PRUNED
1414,1414,25.386661529541016,2022-12-25 11:49:07.901267,2022-12-25 11:49:23.611466,0 days 00:00:15.710199,tanh,0.5,2,0.85,40.62883377075195,25.386661529541016,,,PRUNED
1415,1415,85.50016021728516,2022-12-25 11:49:23.702086,2022-12-25 11:49:32.252913,0 days 00:00:08.550827,tanh,0.5,2,0.8,85.50016021728516,,,,PRUNED
1416,1416,15.99078369140625,2022-12-25 11:49:32.359095,2022-12-25 11:49:47.843333,0 days 00:00:15.484238,tanh,0.45,2,0.85,60.69428634643555,15.99078369140625,,,PRUNED
1417,1417,6.826871871948242,2022-12-25 11:49:47.942038,2022-12-25 11:50:23.973031,0 days 00:00:36.030993,sigmoid,0.45,2,0.7,6.826871871948242,,,,PRUNED
1418,1418,11.621206283569336,2022-12-25 11:50:24.056411,2022-12-25 11:51:00.728561,0 days 00:00:36.672150,sigmoid,0.5,2,0.7,11.621206283569336,,,,PRUNED
